start_date,start_station_code,end_date,end_station_code,duration_sec,is_member
2019-10-01 09:17:55,6252,2019-10-01 09:32:34,6217,879,1
2019-10-01 09:17:55,6146,2019-10-01 09:24:43,6011,408,1
2019-10-01 09:17:57,6143,2019-10-01 09:33:19,6205,921,1
2019-10-01 09:17:58,7114,2019-10-01 09:22:23,6050,265,1
2019-10-01 09:17:59,6190,2019-10-01 09:22:43,6225,283,1
2019-10-01 09:18:03,6206,2019-10-01 09:22:36,6012,272,1
2019-10-01 09:18:06,6727,2019-10-01 09:30:02,6043,716,1
2019-10-01 09:18:09,6729,2019-10-01 09:25:46,6043,457,1
2019-10-01 09:18:11,6053,2019-10-01 09:21:44,6078,213,0
2019-10-01 09:18:12,6322,2019-10-01 09:27:34,6908,561,1
2019-10-01 09:18:12,6119,2019-10-01 09:31:47,6035,814,1
2019-10-01 09:18:17,7011,2019-10-01 09:25:29,6078,432,1
2019-10-01 09:18:17,6097,2019-10-01 09:20:12,6100,115,1
2019-10-01 09:18:19,6177,2019-10-01 09:39:39,6432,1279,1
2019-10-01 09:18:19,6114,2019-10-01 09:23:08,6108,289,1
2019-10-01 09:18:20,6315,2019-10-01 09:37:34,6204,1153,1
2019-10-01 09:18:20,7034,2019-10-01 09:36:32,7041,1092,1
2019-10-01 09:18:23,6019,2019-10-01 09:22:41,7009,257,1
2019-10-01 09:18:24,6169,2019-10-01 09:21:04,6155,160,1
2019-10-01 09:18:25,6019,2019-10-01 09:22:01,6211,216,1
2019-10-01 09:18:25,6727,2019-10-01 09:31:54,6046,808,1
2019-10-01 09:18:26,6904,2019-10-01 09:24:05,6278,338,1
2019-10-01 09:18:27,6165,2019-10-01 09:34:43,6003,976,1
2019-10-01 09:18:27,6119,2019-10-01 09:31:54,6043,806,1
2019-10-01 09:18:30,7124,2019-10-01 09:33:49,6078,919,1
2019-10-01 09:18:37,6096,2019-10-01 09:27:46,6052,548,1
2019-10-01 09:18:40,6709,2019-10-01 09:21:49,6707,189,1
2019-10-01 09:18:40,6151,2019-10-01 09:28:19,6248,578,1
2019-10-01 09:18:41,6424,2019-10-01 09:25:23,6083,402,1
2019-10-01 09:18:41,6147,2019-10-01 09:23:20,6901,279,1
2019-10-01 09:18:42,6322,2019-10-01 09:32:16,7019,813,1
2019-10-01 09:18:43,7073,2019-10-01 09:27:57,6053,554,1
2019-10-01 09:18:44,6114,2019-10-01 09:23:00,7077,256,1
2019-10-01 09:18:44,7012,2019-10-01 09:26:40,6052,475,1
2019-10-01 09:18:46,6411,2019-10-01 09:23:28,7033,281,1
2019-10-01 09:18:46,6096,2019-10-01 09:35:51,6090,1024,1
2019-10-01 09:18:48,6116,2019-10-01 09:25:26,6008,398,1
2019-10-01 09:18:48,6258,2019-10-01 09:37:52,6031,1143,1
2019-10-01 09:18:49,6142,2019-10-01 09:28:00,7009,550,1
2019-10-01 09:18:50,6190,2019-10-01 09:36:24,6061,1053,1
2019-10-01 09:18:50,6313,2019-10-01 09:37:39,6052,1128,1
2019-10-01 09:18:51,6276,2019-10-01 09:43:00,6226,1448,1
2019-10-01 09:18:59,7022,2019-10-01 09:33:59,6202,899,1
2019-10-01 09:19:00,7073,2019-10-01 09:25:59,7009,419,1
2019-10-01 09:19:04,6907,2019-10-01 09:30:21,7036,677,1
2019-10-01 09:19:05,6153,2019-10-01 09:24:03,6187,297,1
2019-10-01 09:19:07,6041,2019-10-01 09:26:17,6052,429,1
2019-10-01 09:19:08,6703,2019-10-01 09:35:02,7016,953,0
2019-10-01 09:19:08,6196,2019-10-01 09:40:15,6084,1267,1
2019-10-01 09:19:09,6153,2019-10-01 09:21:25,6156,136,1
2019-10-01 09:19:11,6309,2019-10-01 09:51:44,6501,1952,1
2019-10-01 09:19:13,6189,2019-10-01 09:46:01,6012,1607,1
2019-10-01 09:19:27,7076,2019-10-01 09:36:16,6050,1009,1
2019-10-01 09:19:27,6276,2019-10-01 09:26:13,7045,406,1
2019-10-01 09:19:36,6165,2019-10-01 09:44:02,6753,1465,1
2019-10-01 09:19:38,6377,2019-10-01 09:22:02,6727,144,1
2019-10-01 09:19:39,6373,2019-10-01 09:31:21,6132,701,1
2019-10-01 09:19:43,6142,2019-10-01 09:25:30,6184,346,1
2019-10-01 09:19:44,6246,2019-10-01 09:25:44,6243,360,1
2019-10-01 09:19:47,7053,2019-10-01 09:33:47,6052,840,1
2019-10-01 09:19:48,6916,2019-10-01 09:38:03,7009,1095,1
2019-10-01 09:19:54,6196,2019-10-01 09:24:35,6212,281,1
2019-10-01 09:19:55,6307,2019-10-01 09:36:09,7069,974,1
2019-10-01 09:19:56,6138,2019-10-01 09:34:49,6235,892,1
2019-10-01 09:20:08,6175,2019-10-01 09:24:33,6169,265,1
2019-10-01 09:20:08,7076,2019-10-01 09:26:35,7041,387,1
2019-10-01 09:20:17,6212,2019-10-01 09:24:46,6205,268,1
2019-10-01 09:20:18,6157,2019-10-01 09:27:18,6139,420,1
2019-10-01 09:20:20,6112,2019-10-01 09:31:29,6036,669,1
2019-10-01 09:20:22,6174,2019-10-01 09:27:36,6729,434,0
2019-10-01 09:20:22,6171,2019-10-01 09:32:15,6393,712,1
2019-10-01 09:20:27,6250,2019-10-01 09:29:05,6254,517,1
2019-10-01 09:20:29,6232,2019-10-01 09:40:04,6036,1175,1
2019-10-01 09:20:29,6136,2019-10-01 09:25:35,7019,306,1
2019-10-01 09:20:30,6095,2019-10-01 09:25:39,6701,308,1
2019-10-01 09:20:37,6219,2019-10-01 09:33:01,6001,744,1
2019-10-01 09:20:43,6058,2019-10-01 09:30:21,6084,577,1
2019-10-01 09:20:43,6136,2019-10-01 09:25:07,6199,264,1
2019-10-01 09:20:47,6205,2019-10-01 09:26:36,6013,349,1
2019-10-01 09:20:48,6503,2019-10-01 09:25:45,6747,296,1
2019-10-01 09:20:54,6396,2019-10-01 09:33:47,6396,773,1
2019-10-01 09:20:55,6095,2019-10-01 09:32:37,6085,702,1
2019-10-01 09:21:01,6209,2019-10-01 09:25:41,6174,280,1
2019-10-01 09:21:03,6120,2019-10-01 09:40:46,7036,1183,1
2019-10-01 09:21:07,6146,2019-10-01 09:26:53,6314,346,1
2019-10-01 09:21:08,6248,2019-10-01 09:27:57,6200,408,1
2019-10-01 09:21:11,6181,2019-10-01 09:31:58,6003,646,1
2019-10-01 09:21:14,6272,2019-10-01 09:32:47,6068,693,1
2019-10-01 09:21:14,6217,2019-10-01 09:32:21,7019,667,1
2019-10-01 09:21:14,6037,2019-10-01 09:25:17,6043,242,1
2019-10-01 09:21:15,6136,2019-10-01 09:27:44,7019,389,1
2019-10-01 09:21:15,6142,2019-10-01 09:35:27,6200,851,0
2019-10-01 09:21:16,6205,2019-10-01 09:23:06,6070,109,1
2019-10-01 09:21:18,6137,2019-10-01 09:30:47,6008,568,1
2019-10-01 09:21:19,6184,2019-10-01 09:28:17,7019,418,1
2019-10-01 09:21:21,6026,2019-10-01 09:28:53,6084,452,1
2019-10-01 09:21:24,7049,2019-10-01 09:42:54,6104,1290,1
2019-10-01 09:21:27,6393,2019-10-01 09:33:15,6020,707,1
2019-10-01 09:21:28,6136,2019-10-01 09:28:33,6227,424,1
2019-10-01 09:21:29,6143,2019-10-01 09:36:12,6070,882,1
2019-10-01 09:21:30,6190,2019-10-01 09:25:52,6179,261,1
2019-10-01 09:21:31,6003,2019-10-01 09:29:23,6050,471,1
2019-10-01 09:21:31,7035,2019-10-01 09:35:25,6190,833,1
2019-10-01 09:21:31,6370,2019-10-01 09:29:07,6396,455,1
2019-10-01 09:21:34,7081,2019-10-01 09:25:31,6902,236,1
2019-10-01 09:21:34,6223,2019-10-01 09:25:48,6184,253,1
2019-10-01 09:21:38,6749,2019-10-01 09:29:16,6099,457,1
2019-10-01 09:21:41,6724,2019-10-01 09:32:43,6377,662,1
2019-10-01 09:21:42,6404,2019-10-01 09:36:21,6742,878,1
2019-10-01 09:21:47,6038,2019-10-01 09:25:21,6043,213,1
2019-10-01 09:21:48,6229,2019-10-01 09:24:52,6248,183,1
2019-10-01 09:21:50,6195,2019-10-01 09:39:44,7041,1073,1
2019-10-01 09:21:53,6195,2019-10-01 09:33:48,6083,714,1
2019-10-01 09:21:56,6104,2019-10-01 09:37:18,6072,922,1
2019-10-01 09:21:58,6401,2019-10-01 09:26:04,7082,245,1
2019-10-01 09:21:59,6175,2019-10-01 09:39:30,7041,1051,1
2019-10-01 09:22:00,6374,2019-10-01 09:28:54,6387,413,1
2019-10-01 09:22:04,6163,2019-10-01 09:29:11,6197,427,1
2019-10-01 09:22:06,6101,2019-10-01 09:25:32,6263,205,1
2019-10-01 09:22:10,6257,2019-10-01 09:28:29,7040,378,1
2019-10-01 09:22:11,10002,2019-10-01 09:25:34,7052,202,1
2019-10-01 09:22:12,6197,2019-10-01 09:31:13,7032,540,1
2019-10-01 09:22:13,6228,2019-10-01 09:44:54,6005,1361,1
2019-10-01 09:22:14,6165,2019-10-01 09:29:31,6178,437,1
2019-10-01 09:22:15,6023,2019-10-01 09:35:20,6039,785,0
2019-10-01 09:22:15,6219,2019-10-01 09:27:05,6012,290,1
2019-10-01 09:22:15,6163,2019-10-01 09:40:53,6279,1117,1
2019-10-01 09:22:16,10002,2019-10-01 09:25:32,7052,195,1
2019-10-01 09:22:19,6272,2019-10-01 09:27:48,6923,328,1
2019-10-01 09:22:20,6143,2019-10-01 09:24:40,6146,140,1
2019-10-01 09:22:24,6100,2019-10-01 09:26:47,6072,263,1
2019-10-01 09:22:31,7142,2019-10-01 09:35:57,6427,806,1
2019-10-01 09:22:35,6076,2019-10-01 09:33:14,6395,639,1
2019-10-01 09:22:44,6917,2019-10-01 09:26:48,6410,243,1
2019-10-01 09:22:47,6373,2019-10-01 09:42:50,6114,1203,0
2019-10-01 09:22:48,6023,2019-10-01 09:50:19,6036,1651,1
2019-10-01 09:22:50,6213,2019-10-01 09:35:15,6112,745,1
2019-10-01 09:22:57,7038,2019-10-01 09:32:22,6058,565,1
2019-10-01 09:22:57,6701,2019-10-01 09:26:10,6100,192,1
2019-10-01 09:22:57,6134,2019-10-01 09:37:51,6214,893,1
2019-10-01 09:23:00,6743,2019-10-01 09:32:11,6738,551,1
2019-10-01 09:23:07,7035,2019-10-01 09:36:20,6008,793,1
2019-10-01 09:23:07,6052,2019-10-01 09:26:38,6036,211,1
2019-10-01 09:23:09,7076,2019-10-01 09:35:58,6084,769,1
2019-10-01 09:23:10,7102,2019-10-01 09:46:34,6064,1404,1
2019-10-01 09:23:18,6087,2019-10-01 09:31:01,6072,463,1
2019-10-01 09:23:20,7037,2019-10-01 09:35:33,6098,732,1
2019-10-01 09:23:21,6136,2019-10-01 09:25:21,7026,119,1
2019-10-01 09:23:22,7071,2019-10-01 09:33:55,7069,633,1
2019-10-01 09:23:26,6087,2019-10-01 09:29:59,6159,392,1
2019-10-01 09:23:26,6123,2019-10-01 09:34:18,6012,651,1
2019-10-01 09:23:27,6372,2019-10-01 09:32:21,6154,533,1
2019-10-01 09:23:27,6375,2019-10-01 09:38:40,6042,912,1
2019-10-01 09:23:30,6091,2019-10-01 09:29:48,6046,377,1
2019-10-01 09:23:34,6087,2019-10-01 09:30:03,6159,389,1
2019-10-01 09:23:35,6078,2019-10-01 09:32:29,6038,533,1
2019-10-01 09:23:38,6155,2019-10-01 09:28:29,6147,291,1
2019-10-01 09:23:39,6101,2019-10-01 09:26:26,6416,167,1
2019-10-01 09:23:40,6179,2019-10-01 09:31:15,6003,455,1
2019-10-01 09:23:40,6373,2019-10-01 09:30:06,7020,385,1
2019-10-01 09:23:43,6371,2019-10-01 09:36:30,6169,766,1
2019-10-01 09:23:44,6052,2019-10-01 09:29:09,6078,325,1
2019-10-01 09:23:47,6228,2019-10-01 09:27:56,7040,248,1
2019-10-01 09:23:48,6725,2019-10-01 09:54:45,6052,1856,1
2019-10-01 09:23:50,6111,2019-10-01 09:31:08,6011,438,1
2019-10-01 09:23:51,6925,2019-10-01 09:30:36,6930,405,1
2019-10-01 09:23:51,6043,2019-10-01 09:27:07,6038,195,1
2019-10-01 09:23:52,7068,2019-10-01 09:30:03,6424,371,1
2019-10-01 09:23:53,6132,2019-10-01 09:35:06,6007,673,1
2019-10-01 09:23:54,6156,2019-10-01 09:27:43,6187,229,1
2019-10-01 09:23:56,7076,2019-10-01 09:35:46,6073,709,1
2019-10-01 09:23:57,6169,2019-10-01 09:32:20,6227,503,1
2019-10-01 09:24:03,6147,2019-10-01 09:27:47,6314,224,1
2019-10-01 09:24:06,6250,2019-10-01 09:32:45,6199,519,1
2019-10-01 09:24:06,6277,2019-10-01 09:36:34,7019,747,1
2019-10-01 09:24:10,7007,2019-10-01 09:34:26,7001,616,1
2019-10-01 09:24:10,6168,2019-10-01 09:27:22,6199,191,1
2019-10-01 09:24:12,6709,2019-10-01 09:26:54,6707,161,1
2019-10-01 09:24:15,6207,2019-10-01 09:37:36,6085,801,0
2019-10-01 09:24:17,6204,2019-10-01 09:28:49,6072,271,1
2019-10-01 09:24:17,6712,2019-10-01 09:40:17,7058,959,1
2019-10-01 09:24:29,6397,2019-10-01 09:28:41,6396,252,1
2019-10-01 09:24:30,6043,2019-10-01 09:31:40,6084,430,1
2019-10-01 09:24:37,6248,2019-10-01 09:34:31,6072,593,1
2019-10-01 09:24:39,6202,2019-10-01 09:29:24,7084,285,1
2019-10-01 09:24:41,6161,2019-10-01 09:38:00,6020,798,1
2019-10-01 09:24:42,6243,2019-10-01 09:55:51,6013,1868,1
2019-10-01 09:24:44,7076,2019-10-01 09:31:36,7141,412,1
2019-10-01 09:24:46,6213,2019-10-01 09:32:05,6003,439,1
2019-10-01 09:24:47,6332,2019-10-01 09:27:20,6410,152,1
2019-10-01 09:24:49,6350,2019-10-01 09:38:25,6052,815,1
2019-10-01 09:24:51,6230,2019-10-01 09:35:39,6926,648,1
2019-10-01 09:24:52,6225,2019-10-01 09:42:41,7041,1068,1
2019-10-01 09:24:54,6354,2019-10-01 09:28:10,6080,195,1
2019-10-01 09:24:58,6001,2019-10-01 09:33:48,6042,529,1
2019-10-01 09:25:05,6111,2019-10-01 09:34:06,6138,540,1
2019-10-01 09:25:06,6021,2019-10-01 09:34:37,6035,571,1
2019-10-01 09:25:07,6165,2019-10-01 09:32:59,7026,471,1
2019-10-01 09:25:09,6134,2019-10-01 09:34:00,6147,530,1
2019-10-01 09:25:11,6280,2019-10-01 09:32:59,7083,468,1
2019-10-01 09:25:12,7026,2019-10-01 09:27:47,6235,154,1
2019-10-01 09:25:18,6262,2019-10-01 09:34:21,7019,543,1
2019-10-01 09:25:18,6195,2019-10-01 09:35:25,6752,606,1
2019-10-01 09:25:20,6142,2019-10-01 09:42:44,6204,1044,1
2019-10-01 09:25:22,6187,2019-10-01 09:44:25,6215,1143,1
2019-10-01 09:25:25,6118,2019-10-01 09:30:57,7081,332,1
2019-10-01 09:25:25,6202,2019-10-01 09:29:16,6047,230,1
2019-10-01 09:25:25,7076,2019-10-01 09:30:42,7041,316,1
2019-10-01 09:25:26,6047,2019-10-01 09:31:40,6058,374,1
2019-10-01 09:25:28,6362,2019-10-01 09:39:58,6338,869,1
2019-10-01 09:25:28,6728,2019-10-01 09:36:53,6168,684,1
2019-10-01 09:25:33,6391,2019-10-01 09:45:15,6031,1182,1
2019-10-01 09:25:35,6142,2019-10-01 09:38:49,7037,793,1
2019-10-01 09:25:36,6168,2019-10-01 09:35:07,6243,571,1
2019-10-01 09:25:41,6734,2019-10-01 09:26:59,6334,77,1
2019-10-01 09:25:42,6907,2019-10-01 09:31:27,6199,344,1
2019-10-01 09:25:44,6148,2019-10-01 09:34:22,6169,517,1
2019-10-01 09:25:45,6339,2019-10-01 09:54:41,6413,1736,1
2019-10-01 09:25:46,6739,2019-10-01 09:28:33,7016,167,1
2019-10-01 09:25:46,6277,2019-10-01 10:03:11,6059,2244,1
2019-10-01 09:25:48,6187,2019-10-01 09:30:24,6229,276,1
2019-10-01 09:25:50,6258,2019-10-01 09:34:35,6277,525,1
2019-10-01 09:25:52,6020,2019-10-01 09:33:56,6215,483,1
2019-10-01 09:25:55,6161,2019-10-01 09:33:58,6926,483,1
2019-10-01 09:25:55,6003,2019-10-01 09:28:25,6013,149,1
2019-10-01 09:25:56,10002,2019-10-01 09:32:17,7052,380,1
2019-10-01 09:25:56,6265,2019-10-01 09:32:21,6170,385,1
2019-10-01 09:25:58,6173,2019-10-01 09:30:36,6012,277,1
2019-10-01 09:25:59,6411,2019-10-01 09:30:20,6070,260,0
2019-10-01 09:25:59,6268,2019-10-01 09:42:10,6219,971,1
2019-10-01 09:26:03,6152,2019-10-01 09:34:26,6184,502,1
2019-10-01 09:26:07,7003,2019-10-01 09:34:36,7062,509,1
2019-10-01 09:26:08,6079,2019-10-01 09:28:57,6053,168,1
2019-10-01 09:26:11,6316,2019-10-01 09:36:28,7071,617,1
2019-10-01 09:26:11,6128,2019-10-01 09:30:02,6128,230,1
2019-10-01 09:26:16,6700,2019-10-01 09:43:33,6013,1036,1
2019-10-01 09:26:17,6426,2019-10-01 09:41:08,6426,891,1
2019-10-01 09:26:18,6258,2019-10-01 09:53:09,7017,1610,1
2019-10-01 09:26:24,6923,2019-10-01 09:28:36,6343,131,1
2019-10-01 09:26:25,6156,2019-10-01 09:37:13,6099,648,1
2019-10-01 09:26:32,6227,2019-10-01 09:38:30,6745,717,1
2019-10-01 09:26:33,6916,2019-10-01 09:48:27,6015,1313,1
2019-10-01 09:26:34,6209,2019-10-01 09:37:46,6043,672,1
2019-10-01 09:26:39,6903,2019-10-01 09:37:06,6036,627,1
2019-10-01 09:26:43,6093,2019-10-01 09:41:22,6043,878,1
2019-10-01 09:26:44,7070,2019-10-01 09:32:58,10002,373,1
2019-10-01 09:26:44,6910,2019-10-01 09:42:07,6307,922,1
2019-10-01 09:26:46,6221,2019-10-01 09:47:38,6254,1252,1
2019-10-01 09:27:00,6184,2019-10-01 09:32:01,6153,301,1
2019-10-01 09:27:02,6377,2019-10-01 09:39:38,6724,755,0
2019-10-01 09:27:08,6206,2019-10-01 09:37:35,6059,627,1
2019-10-01 09:27:09,6142,2019-10-01 09:42:36,6204,927,1
2019-10-01 09:27:11,6212,2019-10-01 09:38:03,6175,651,1
2019-10-01 09:27:12,6146,2019-10-01 09:37:50,6222,638,1
2019-10-01 09:27:12,6224,2019-10-01 09:37:51,6035,639,1
2019-10-01 09:27:13,6206,2019-10-01 09:37:27,6059,613,1
2019-10-01 09:27:17,6197,2019-10-01 09:41:26,6227,849,1
2019-10-01 09:27:18,6223,2019-10-01 09:31:08,6227,229,1
2019-10-01 09:27:26,6206,2019-10-01 09:33:08,6073,342,1
2019-10-01 09:27:31,6194,2019-10-01 09:38:49,6061,678,1
2019-10-01 09:27:32,6142,2019-10-01 09:35:45,6003,493,1
2019-10-01 09:27:33,6371,2019-10-01 09:46:37,6199,1143,1
2019-10-01 09:27:34,6142,2019-10-01 09:46:39,6234,1144,0
2019-10-01 09:27:34,10002,2019-10-01 09:30:47,7052,192,1
2019-10-01 09:27:36,6199,2019-10-01 09:42:59,6359,922,1
2019-10-01 09:27:37,6020,2019-10-01 09:44:38,6002,1021,1
2019-10-01 09:27:43,6177,2019-10-01 09:31:25,6211,222,1
2019-10-01 09:27:44,7041,2019-10-01 09:43:48,10002,963,1
2019-10-01 09:27:44,6745,2019-10-01 09:34:19,4002,394,0
2019-10-01 09:27:44,7037,2019-10-01 09:36:48,6065,543,1
2019-10-01 09:27:45,7037,2019-10-01 09:31:47,6070,242,1
2019-10-01 09:27:47,6070,2019-10-01 09:32:32,6209,285,1
2019-10-01 09:27:49,6705,2019-10-01 09:50:40,6092,1371,1
2019-10-01 09:27:52,6341,2019-10-01 09:34:31,7052,398,1
2019-10-01 09:27:52,6233,2019-10-01 09:31:12,7019,199,1
2019-10-01 09:27:53,6168,2019-10-01 09:32:08,6280,255,1
2019-10-01 09:27:53,6403,2019-10-01 09:31:25,6408,211,1
2019-10-01 09:27:54,7003,2019-10-01 09:53:51,6369,1557,0
2019-10-01 09:27:56,6406,2019-10-01 09:47:06,6096,1149,1
2019-10-01 09:27:58,7084,2019-10-01 09:31:50,6057,231,1
2019-10-01 09:28:00,6099,2019-10-01 09:31:25,6011,205,1
2019-10-01 09:28:00,7031,2019-10-01 09:32:36,6156,275,1
2019-10-01 09:28:01,6165,2019-10-01 09:32:52,6136,291,1
2019-10-01 09:28:01,6750,2019-10-01 09:38:14,7081,612,0
2019-10-01 09:28:03,6224,2019-10-01 09:33:51,6243,347,1
2019-10-01 09:28:05,6058,2019-10-01 09:30:32,6083,147,1
2019-10-01 09:28:06,6270,2019-10-01 09:36:48,7040,522,1
2019-10-01 09:28:06,6149,2019-10-01 09:45:41,6411,1054,1
2019-10-01 09:28:10,6179,2019-10-01 09:39:13,6104,662,1
2019-10-01 09:28:11,6136,2019-10-01 09:32:42,7019,270,1
2019-10-01 09:28:12,7027,2019-10-01 09:44:26,6901,974,1
2019-10-01 09:28:27,6389,2019-10-01 09:47:14,6022,1127,1
2019-10-01 09:28:29,6369,2019-10-01 09:51:59,6093,1410,1
2019-10-01 09:28:32,6270,2019-10-01 09:49:16,6118,1244,1
2019-10-01 09:28:36,6307,2019-10-01 09:39:44,6023,668,1
2019-10-01 09:28:39,7071,2019-10-01 09:37:44,6070,544,1
2019-10-01 09:28:47,7069,2019-10-01 09:38:02,6701,555,1
2019-10-01 09:28:49,6096,2019-10-01 09:39:00,6052,611,1
2019-10-01 09:28:50,7126,2019-10-01 09:39:01,6395,610,1
2019-10-01 09:28:59,6241,2019-10-01 09:42:57,7009,837,1
2019-10-01 09:29:02,7079,2019-10-01 09:34:30,6083,327,1
2019-10-01 09:29:05,6927,2019-10-01 09:47:57,6206,1132,1
2019-10-01 09:29:14,6142,2019-10-01 09:53:47,6737,1473,1
2019-10-01 09:29:17,6223,2019-10-01 09:36:53,6234,456,1
2019-10-01 09:29:18,7141,2019-10-01 09:51:50,6038,1352,1
2019-10-01 09:29:21,6913,2019-10-01 09:38:34,7029,552,0
2019-10-01 09:29:29,6927,2019-10-01 09:47:56,6206,1106,1
2019-10-01 09:29:30,6132,2019-10-01 09:45:11,6036,940,1
2019-10-01 09:29:33,6177,2019-10-01 09:35:59,6217,385,1
2019-10-01 09:29:33,6306,2019-10-01 09:33:23,7014,229,0
2019-10-01 09:29:33,7043,2019-10-01 09:54:56,6015,1522,1
2019-10-01 09:29:34,7040,2019-10-01 09:36:46,6246,432,1
2019-10-01 09:29:35,6213,2019-10-01 09:48:58,6405,1163,1
2019-10-01 09:29:40,6169,2019-10-01 09:48:18,6003,1118,1
2019-10-01 09:29:42,6189,2019-10-01 09:46:11,7019,988,1
2019-10-01 09:29:44,6248,2019-10-01 09:35:03,6214,318,0
2019-10-01 09:29:50,6204,2019-10-01 09:40:20,6085,630,0
2019-10-01 09:29:50,6133,2019-10-01 09:33:57,6120,247,1
2019-10-01 09:29:50,6165,2019-10-01 09:32:33,6136,162,1
2019-10-01 09:29:51,6003,2019-10-01 09:37:19,6043,448,1
2019-10-01 09:29:51,6062,2019-10-01 09:32:50,6061,179,1
2019-10-01 09:29:52,6729,2019-10-01 09:37:08,6036,436,1
2019-10-01 09:29:58,6100,2019-10-01 09:33:32,7041,213,1
2019-10-01 09:29:59,6153,2019-10-01 09:48:51,6252,1132,1
2019-10-01 09:30:02,6906,2019-10-01 09:39:11,6503,549,1
2019-10-01 09:30:03,6329,2019-10-01 09:45:32,7019,929,1
2019-10-01 09:30:05,6131,2019-10-01 09:40:32,6248,627,1
2019-10-01 09:30:05,6406,2019-10-01 09:46:55,6026,1009,1
2019-10-01 09:30:07,6915,2019-10-01 09:46:03,6155,955,1
2019-10-01 09:30:07,7059,2019-10-01 09:33:22,6426,195,1
2019-10-01 09:30:10,6064,2019-10-01 09:40:02,6901,592,1
2019-10-01 09:30:13,6432,2019-10-01 09:45:38,7047,925,1
2019-10-01 09:30:13,6003,2019-10-01 09:38:48,6050,515,1
2019-10-01 09:30:13,6113,2019-10-01 09:35:31,6011,318,1
2019-10-01 09:30:16,6165,2019-10-01 09:33:20,6136,183,1
2019-10-01 09:30:19,6729,2019-10-01 09:36:23,7069,364,1
2019-10-01 09:30:20,6397,2019-10-01 09:46:26,6018,965,1
2019-10-01 09:30:21,7047,2019-10-01 09:37:25,6036,424,0
2019-10-01 09:30:22,6167,2019-10-01 09:42:39,6383,736,1
2019-10-01 09:30:27,6227,2019-10-01 09:45:58,7061,930,1
2019-10-01 09:30:31,6080,2019-10-01 09:38:43,6436,492,1
2019-10-01 09:30:33,6307,2019-10-01 09:46:56,6036,983,1
2019-10-01 09:30:35,6199,2019-10-01 09:50:05,6902,1169,1
2019-10-01 09:30:36,6137,2019-10-01 09:39:14,6181,517,1
2019-10-01 09:30:36,6241,2019-10-01 09:38:11,6165,454,1
2019-10-01 09:30:42,7032,2019-10-01 09:36:24,7019,342,1
2019-10-01 09:30:43,7115,2019-10-01 09:40:19,7097,575,1
2019-10-01 09:30:44,6179,2019-10-01 09:42:47,6043,722,1
2019-10-01 09:30:50,6009,2019-10-01 09:35:48,6072,297,1
2019-10-01 09:30:50,7013,2019-10-01 09:38:17,6080,446,1
2019-10-01 09:30:51,6011,2019-10-01 09:35:44,6026,292,1
2019-10-01 09:31:01,6179,2019-10-01 09:46:15,6215,914,1
2019-10-01 09:31:03,6734,2019-10-01 09:33:15,6334,131,1
2019-10-01 09:31:04,6066,2019-10-01 09:37:15,6083,371,1
2019-10-01 09:31:07,6258,2019-10-01 09:34:30,6906,202,1
2019-10-01 09:31:08,6093,2019-10-01 09:41:23,6046,614,1
2019-10-01 09:31:12,6248,2019-10-01 09:35:30,7038,257,1
2019-10-01 09:31:12,6254,2019-10-01 09:35:25,6270,252,1
2019-10-01 09:31:19,6209,2019-10-01 09:42:11,6052,651,0
2019-10-01 09:31:19,6314,2019-10-01 09:41:06,6926,586,1
2019-10-01 09:31:21,7047,2019-10-01 09:36:12,6050,291,1
2019-10-01 09:31:22,6367,2019-10-01 09:32:51,6905,88,1
2019-10-01 09:31:25,6904,2019-10-01 09:56:25,7095,1499,1
2019-10-01 09:31:27,6001,2019-10-01 09:38:00,6060,392,1
2019-10-01 09:31:29,7056,2019-10-01 09:52:16,6732,1247,0
2019-10-01 09:31:29,6143,2019-10-01 09:43:58,6199,748,1
2019-10-01 09:31:30,6750,2019-10-01 09:36:48,6154,317,1
2019-10-01 09:31:32,6379,2019-10-01 09:35:22,7058,229,1
2019-10-01 09:31:33,6173,2019-10-01 09:37:14,6359,340,1
2019-10-01 09:31:34,7069,2019-10-01 09:35:02,6003,208,1
2019-10-01 09:31:35,6364,2019-10-01 09:47:58,6361,982,1
2019-10-01 09:31:40,6718,2019-10-01 09:38:45,6080,425,1
2019-10-01 09:31:46,6049,2019-10-01 09:35:04,6043,197,1
2019-10-01 09:31:55,6043,2019-10-01 09:36:01,6048,246,1
2019-10-01 09:31:55,6336,2019-10-01 09:40:03,6332,488,1
2019-10-01 09:31:59,6363,2019-10-01 09:53:57,6092,1317,1
2019-10-01 09:32:01,6384,2019-10-01 09:47:18,6123,917,1
2019-10-01 09:32:04,6246,2019-10-01 09:51:23,6180,1158,1
2019-10-01 09:32:10,7060,2019-10-01 09:38:32,6313,381,1
2019-10-01 09:32:13,6015,2019-10-01 09:40:19,6903,485,1
2019-10-01 09:32:13,6059,2019-10-01 09:34:56,6738,162,1
2019-10-01 09:32:15,6902,2019-10-01 09:42:20,7066,605,1
2019-10-01 09:32:17,6038,2019-10-01 09:33:47,6039,90,1
2019-10-01 09:32:17,7146,2019-10-01 09:40:44,6084,506,1
2019-10-01 09:32:18,6015,2019-10-01 09:47:06,6100,888,1
2019-10-01 09:32:24,6214,2019-10-01 10:01:42,6434,1757,1
